Seconds,Engine Speed - (G28),Injection Timing,Mass Air Flow - Sensor (G70),Throttle Valve Angle,Ignition - Timing Angle,Vehicle Speed,Boost Pressure - (actual),,,,,
90.98,800,1.28,4.39,4.3,0,0,910,0
91.18,800,1.28,4.56,4.3,0.8,0,910,0
91.37,840,1.28,4.31,4.3,1.5,0,910,0
91.56,840,1.28,4.53,4.3,1.5,0,910,0
91.77,840,1.28,4.53,4.3,1.5,0,910,0
91.95,800,1.28,4.5,4.3,1.5,0,910,0
92.14,800,1.28,4.53,4.3,0,0,910,0
92.34,800,1.28,4.64,4.3,0,0,910,0
92.53,800,1.28,4.56,4.3,0,0,910,0
92.71,800,1.28,4.64,4.3,0,0,910,0
92.92,800,1.28,4.36,4.3,0,0,910,0
93.1,800,1.28,4.44,4.3,1.5,0,910,0
93.31,800,1.28,4.42,4.3,0.8,0,910,0
93.5,800,1.28,4.42,4.3,1.5,0,910,0
93.68,800,1.28,4.5,4.3,2.3,0,910,0
93.89,800,1.28,4.47,4.3,1.5,0,910,0
94.07,800,1.28,4.42,4.3,1.5,0,910,0
94.26,800,1.28,4.44,4.3,1.5,0,910,0
